"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:18:00.5464582 PM","server.exe","836","RegCloseKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS",""
"11:18:00.5464691 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"11:18:00.5464763 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"11:18:00.5464867 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","REPARSE","Desired Access: Read"
"11:18:00.5464934 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","NAME NOT FOUND","Desired Access: Read"
"11:18:00.5465029 PM","server.exe","836","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"11:18:00.5465126 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"11:18:00.5465182 PM","server.exe","836","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"11:18:00.5465294 PM","server.exe","836","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"11:18:00.5466272 PM","server.exe","836","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x767c0000, Image Size: 0xc9000"
"11:18:00.5467079 PM","server.exe","836","Load Image","C:\Windows\System32\gdi32.dll","SUCCESS","Image Base: 0x761e0000, Image Size: 0x4e000"
"11:18:00.5468180 PM","server.exe","836","Load Image","C:\Windows\System32\lpk.dll","SUCCESS","Image Base: 0x764d0000, Image Size: 0xa000"
"11:18:00.5469102 PM","server.exe","836","Load Image","C:\Windows\System32\usp10.dll","SUCCESS","Image Base: 0x763d0000, Image Size: 0x9d000"
"11:18:00.5469836 PM","server.exe","836","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x76bd0000, Image Size: 0xac000"
"11:18:00.5471948 PM","server.exe","836","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x77950000, Image Size: 0xa1000"
"11:18:00.5473225 PM","server.exe","836","CreateFile","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5473739 PM","server.exe","836","QueryBasicInformationFile","C:\Windows\System32\sechost.dll","SUCCESS","CreationTime: 1/2/2018 6:59:07 PM, LastAccessTime: 1/2/2018 6:59:07 PM, LastWriteTime: 5/25/2015 10:01:39 AM, ChangeTime: 1/2/2018 8:44:20 PM, FileAttributes: A"
"11:18:00.5473815 PM","server.exe","836","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS",""
"11:18:00.5474396 PM","server.exe","836","CreateFile","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5474913 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\sechost.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"11:18:00.5475195 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\sechost.dll","SUCCESS","SyncType: SyncTypeOther"
"11:18:00.5475823 PM","server.exe","836","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x76c80000, Image Size: 0x19000"
"11:18:00.5475907 PM","server.exe","836","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS",""
"11:18:00.5477075 PM","server.exe","836","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x76700000, Image Size: 0xa2000"
"11:18:00.5479357 PM","server.exe","836","Load Image","C:\Windows\System32\oleaut32.dll","SUCCESS","Image Base: 0x77bb0000, Image Size: 0x91000"
"11:18:00.5479989 PM","server.exe","836","Load Image","C:\Windows\System32\ole32.dll","SUCCESS","Image Base: 0x76080000, Image Size: 0x15d000"
"11:18:00.5482327 PM","server.exe","836","Load Image","C:\Windows\System32\shlwapi.dll","SUCCESS","Image Base: 0x76470000, Image Size: 0x57000"
"11:18:00.5483590 PM","server.exe","836","Load Image","C:\Windows\System32\shell32.dll","SUCCESS","Image Base: 0x76ca0000, Image Size: 0xc4c000"
"11:18:00.5485682 PM","server.exe","836","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x76560000, Image Size: 0x14b000"
"11:18:00.5486702 PM","server.exe","836","Load Image","C:\Windows\System32\api-ms-win-downlevel-ole32-l1-1-0.dll","SUCCESS","Image Base: 0x75b70000, Image Size: 0x4000"
"11:18:00.5487699 PM","server.exe","836","Load Image","C:\Windows\System32\api-ms-win-downlevel-shlwapi-l1-1-0.dll","SUCCESS","Image Base: 0x75930000, Image Size: 0x4000"
"11:18:00.5489297 PM","server.exe","836","Load Image","C:\Windows\System32\api-ms-win-downlevel-advapi32-l1-1-0.dll","SUCCESS","Image Base: 0x759d0000, Image Size: 0x5000"
"11:18:00.5490431 PM","server.exe","836","Load Image","C:\Windows\System32\api-ms-win-downlevel-user32-l1-1-0.dll","SUCCESS","Image Base: 0x75c10000, Image Size: 0x4000"
"11:18:00.5490996 PM","server.exe","836","Load Image","C:\Windows\System32\api-ms-win-downlevel-version-l1-1-0.dll","SUCCESS","Image Base: 0x75c20000, Image Size: 0x4000"
"11:18:00.5492038 PM","server.exe","836","CreateFile","C:\Users\IEUser\Desktop\Assignment 1(2)\Assignment 1\Malware samples\Sample_A\Sample A -\version.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:18:00.5493074 PM","server.exe","836","CreateFile","C:\Windows\System32\version.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5493588 PM","server.exe","836","QueryBasicInformationFile","C:\Windows\System32\version.dll","SUCCESS","CreationTime: 7/13/2009 3:41:45 PM, LastAccessTime: 7/13/2009 3:41:45 PM, LastWriteTime: 7/13/2009 5:16:17 PM, ChangeTime: 1/2/2018 5:18:33 PM, FileAttributes: A"
"11:18:00.5493669 PM","server.exe","836","CloseFile","C:\Windows\System32\version.dll","SUCCESS",""
"11:18:00.5494306 PM","server.exe","836","CreateFile","C:\Windows\System32\version.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5494837 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\version.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"11:18:00.5495111 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\version.dll","SUCCESS","SyncType: SyncTypeOther"
"11:18:00.5495734 PM","server.exe","836","Load Image","C:\Windows\System32\version.dll","SUCCESS","Image Base: 0x74f10000, Image Size: 0x9000"
"11:18:00.5495817 PM","server.exe","836","CloseFile","C:\Windows\System32\version.dll","SUCCESS",""
"11:18:00.5496778 PM","server.exe","836","Load Image","C:\Windows\System32\api-ms-win-downlevel-normaliz-l1-1-0.dll","SUCCESS","Image Base: 0x75c30000, Image Size: 0x3000"
"11:18:00.5497536 PM","server.exe","836","Load Image","C:\Windows\System32\normaliz.dll","SUCCESS","Image Base: 0x77b60000, Image Size: 0x3000"
"11:18:00.5498374 PM","server.exe","836","Load Image","C:\Windows\System32\iertutil.dll","SUCCESS","Image Base: 0x75c90000, Image Size: 0x235000"
"11:18:00.5500997 PM","server.exe","836","Load Image","C:\Windows\System32\wininet.dll","SUCCESS","Image Base: 0x76890000, Image Size: 0x2ab000"
"11:18:00.5502997 PM","server.exe","836","Load Image","C:\Windows\System32\userenv.dll","SUCCESS","Image Base: 0x759b0000, Image Size: 0x17000"
"11:18:00.5504162 PM","server.exe","836","Load Image","C:\Windows\System32\profapi.dll","SUCCESS","Image Base: 0x75910000, Image Size: 0xb000"
"11:18:00.5507185 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read"
"11:18:00.5507280 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read"
"11:18:00.5507389 PM","server.exe","836","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\CompatDll","SUCCESS","Type: REG_SZ, Length: 36, Data: 00060101.00060101"
"11:18:00.5507459 PM","server.exe","836","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\00060101.00060101","NAME NOT FOUND","Length: 260"
"11:18:00.5507512 PM","server.exe","836","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 36, Data: 00060101.00060101"
"11:18:00.5507785 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"11:18:00.5507858 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"11:18:00.5507939 PM","server.exe","836","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"11:18:00.5509381 PM","server.exe","836","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5509911 PM","server.exe","836","QueryBasicInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","CreationTime: 1/2/2018 6:30:11 PM, LastAccessTime: 1/2/2018 6:30:11 PM, LastWriteTime: 11/20/2010 4:19:22 AM, ChangeTime: 1/2/2018 6:43:23 PM, FileAttributes: A"
"11:18:00.5509984 PM","server.exe","836","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"11:18:00.5510579 PM","server.exe","836","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5511110 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"11:18:00.5511180 PM","server.exe","836","QueryStandardInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","AllocationSize: 118,784, EndOfFile: 118,272, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:18:00.5511322 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"11:18:00.5511604 PM","server.exe","836","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"11:18:00.5512691 PM","server.exe","836","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5513191 PM","server.exe","836","QueryBasicInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","CreationTime: 1/2/2018 6:30:11 PM, LastAccessTime: 1/2/2018 6:30:11 PM, LastWriteTime: 11/20/2010 4:19:22 AM, ChangeTime: 1/2/2018 6:43:23 PM, FileAttributes: A"
"11:18:00.5513264 PM","server.exe","836","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"11:18:00.5513848 PM","server.exe","836","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5514359 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"11:18:00.5514429 PM","server.exe","836","QueryStandardInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","AllocationSize: 118,784, EndOfFile: 118,272, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:18:00.5514563 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"11:18:00.5514823 PM","server.exe","836","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"11:18:00.5515946 PM","server.exe","836","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5517013 PM","server.exe","836","QueryBasicInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","CreationTime: 1/2/2018 6:30:11 PM, LastAccessTime: 1/2/2018 6:30:11 PM, LastWriteTime: 11/20/2010 4:19:22 AM, ChangeTime: 1/2/2018 6:43:23 PM, FileAttributes: A"
"11:18:00.5517113 PM","server.exe","836","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"11:18:00.5517924 PM","server.exe","836","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:18:00.5518647 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"11:18:00.5518985 PM","server.exe","836","CreateFileMapping","C:\Windows\System32\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"11:18:00.5520902 PM","server.exe","836","Load Image","C:\Windows\System32\imm32.dll","SUCCESS","Image Base: 0x75c70000, Image Size: 0x1f000"
"11:18:00.5521027 PM","server.exe","836","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"11:18:00.5522818 PM","server.exe","836","Load Image","C:\Windows\System32\msctf.dll","SUCCESS","Image Base: 0x75ed0000, Image Size: 0xcd000"
"11:18:00.5524846 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Error Message Instrument\","REPARSE","Desired Access: Read"
"11:18:00.5525005 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Error Message Instrument","NAME NOT FOUND","Desired Access: Read"
"11:18:00.5525170 PM","server.exe","836","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","Desired Access: Read"
"11:18:00.5525369 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles","NAME NOT FOUND","Length: 20"
"11:18:00.5525480 PM","server.exe","836","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS",""
"11:18:00.5525726 PM","server.exe","836","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","Desired Access: Read"
"11:18:00.5525877 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32\server","NAME NOT FOUND","Length: 172"
"11:18:00.5525967 PM","server.exe","836","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS",""
"11:18:00.5526056 PM","server.exe","836","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\IME Compatibility","NAME NOT FOUND","Desired Access: Read"
"11:18:00.5527640 PM","server.exe","836","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:18:00.5527788 PM","server.exe","836","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","Desired Access: Read"
"11:18:00.5527958 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"11:18:00.5528112 PM","server.exe","836","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS",""
"11:18:00.5719273 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","REPARSE","Desired Access: Read"
"11:18:00.5811369 PM","server.exe","836","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","Desired Access: Read"
"11:18:00.5811514 PM","server.exe","836","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSAppCompat","NAME NOT FOUND","Length: 548"
"11:18:00.5811589 PM","server.exe","836","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSUserEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"11:18:00.5811659 PM","server.exe","836","RegCloseKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS",""
"11:18:00.5811986 PM","server.exe","836","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Diagnostics","NAME NOT FOUND","Desired Access: Read"
"11:18:00.5812472 PM","server.exe","836","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read"
"11:18:00.5812576 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 144"
"11:18:00.5812643 PM","server.exe","836","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"11:18:00.5812704 PM","server.exe","836","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read"
"11:18:00.5812774 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 144"
"11:18:00.5812833 PM","server.exe","836","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"11:18:00.5813067 PM","server.exe","836","RegOpenKey","HKLM\Software\Microsoft\OLE\Tracing","NAME NOT FOUND","Desired Access: Read"
"11:18:00.5813727 PM","server.exe","836","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value"
"11:18:00.5813889 PM","server.exe","836","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value"
"11:18:00.5817417 PM","server.exe","836","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\DataCollection","NAME NOT FOUND","Desired Access: Query Value"
"11:18:00.5818719 PM","server.exe","836","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:18:00.5818831 PM","server.exe","836","RegOpenKey","HKCU\SOFTWARE\XtremeRAT","NAME NOT FOUND","Desired Access: Read/Write, Delete"
"11:18:00.5818956 PM","server.exe","836","RegCreateKey","HKCU\SOFTWARE\XtremeRAT","SUCCESS","Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
"11:18:00.5819183 PM","server.exe","836","RegSetValue","HKCU\Software\XtremeRAT\Mutex","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: BlackMamba_Mutex"
"11:18:00.5819406 PM","server.exe","836","RegCloseKey","HKCU\Software\XtremeRAT","SUCCESS",""
"11:18:00.5821596 PM","server.exe","836","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"11:18:00.5821750 PM","server.exe","836","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}","SUCCESS","Desired Access: Read"
"11:18:00.5821850 PM","server.exe","836","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"11:18:00.5821926 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"11:18:00.5822004 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Name","SUCCESS","Type: REG_SZ, Length: 16, Data: AppData"
"11:18:00.5822088 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\ParentFolder","NAME NOT FOUND","Length: 144"
"11:18:00.5822155 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Description","NAME NOT FOUND","Length: 144"
"11:18:00.5822211 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\RelativePath","SUCCESS","Type: REG_SZ, Length: 32, Data: AppData\Roaming"
"11:18:00.5822281 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\ParsingName","NAME NOT FOUND","Length: 144"
"11:18:00.5822339 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\InfoTip","NAME NOT FOUND","Length: 144"
"11:18:00.5822418 PM","server.exe","836","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\LocalizedName","NAME NOT FOUND","Length: 144"
