"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:45:42.0195224 AM","Sample_B.exe","4184","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Segment Heap","REPARSE","Desired Access: Query Value"
"4:45:42.0195311 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Segment Heap","NAME NOT FOUND","Desired Access: Query Value"
"4:45:42.0195614 AM","Sample_B.exe","4184","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"4:45:42.0195699 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"4:45:42.0195782 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"4:45:42.0195873 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"4:45:42.0197994 AM","Sample_B.exe","4184","CreateFile","C:\Windows","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0198839 AM","Sample_B.exe","4184","Load Image","C:\Windows\System32\wow64.dll","SUCCESS","Image Base: 0x7ff8c8510000, Image Size: 0x59000"
"4:45:42.0199648 AM","Sample_B.exe","4184","Load Image","C:\Windows\System32\wow64win.dll","SUCCESS","Image Base: 0x7ff8c9380000, Image Size: 0x83000"
"4:45:42.0201786 AM","Sample_B.exe","4184","CreateFile","C:\Windows\System32\wow64log.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"4:45:42.0203794 AM","Sample_B.exe","4184","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0204023 AM","Sample_B.exe","4184","QueryNameInformationFile","C:\Windows","SUCCESS","Name: \Windows"
"4:45:42.0204128 AM","Sample_B.exe","4184","CloseFile","C:\Windows","SUCCESS",""
"4:45:42.0204381 AM","Sample_B.exe","4184","RegOpenKey","HKLM\Software\Microsoft\Wow64\x86","SUCCESS","Desired Access: Read"
"4:45:42.0204499 AM","Sample_B.exe","4184","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wow64\x86\Sample_B.exe","NAME NOT FOUND","Length: 520"
"4:45:42.0204577 AM","Sample_B.exe","4184","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wow64\x86\(Default)","SUCCESS","Type: REG_SZ, Length: 26, Data: wow64cpu.dll"
"4:45:42.0204682 AM","Sample_B.exe","4184","RegCloseKey","HKLM\SOFTWARE\Microsoft\Wow64\x86","SUCCESS",""
"4:45:42.0205299 AM","Sample_B.exe","4184","Load Image","C:\Windows\System32\wow64cpu.dll","SUCCESS","Image Base: 0x77700000, Image Size: 0xa000"
"4:45:42.0207227 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"4:45:42.0207342 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"4:45:42.0207451 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0207535 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\RaiseExceptionOnPossibleDeadlock","NAME NOT FOUND","Length: 80"
"4:45:42.0207651 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"4:45:42.0207823 AM","Sample_B.exe","4184","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Segment Heap","REPARSE","Desired Access: Query Value"
"4:45:42.0207914 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Segment Heap","NAME NOT FOUND","Desired Access: Query Value"
"4:45:42.0208398 AM","Sample_B.exe","4184","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"4:45:42.0208527 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"4:45:42.0208620 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0208689 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"4:45:42.0208786 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"4:45:42.0210724 AM","Sample_B.exe","4184","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_B","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0212432 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0212669 AM","Sample_B.exe","4184","QueryBasicInformationFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS","CreationTime: 12/7/2019 1:10:05 AM, LastAccessTime: 2/18/2021 4:45:37 AM, LastWriteTime: 12/7/2019 1:10:05 AM, ChangeTime: 2/18/2021 4:42:07 AM, FileAttributes: A"
"4:45:42.0212761 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS",""
"4:45:42.0213450 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0213748 AM","Sample_B.exe","4184","CreateFileMapping","C:\Windows\SysWOW64\mscoree.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"4:45:42.0213963 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"4:45:42.0214085 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"4:45:42.0214195 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"4:45:42.0214309 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"4:45:42.0214417 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"4:45:42.0214525 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"4:45:42.0214625 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"4:45:42.0214731 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"4:45:42.0214827 AM","Sample_B.exe","4184","CreateFileMapping","C:\Windows\SysWOW64\mscoree.dll","SUCCESS","SyncType: SyncTypeOther"
"4:45:42.0215465 AM","Sample_B.exe","4184","Load Image","C:\Windows\SysWOW64\mscoree.dll","SUCCESS","Image Base: 0x6e1f0000, Image Size: 0x52000"
"4:45:42.0216483 AM","Sample_B.exe","4184","Load Image","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Image Base: 0x76df0000, Image Size: 0xf0000"
"4:45:42.0217507 AM","Sample_B.exe","4184","Load Image","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Image Base: 0x75620000, Image Size: 0x214000"
"4:45:42.0218966 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS",""
"4:45:42.0222775 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\3c74afb9-8d82-44e3-b52c-365dbf48382a","NAME NOT FOUND","Length: 528"
"4:45:42.0223252 AM","Sample_B.exe","4184","QueryNameInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Name: \Windows\SysWOW64\KernelBase.dll"
"4:45:42.0223629 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\05f95efe-7f75-49c7-a994-60a55cc09571","NAME NOT FOUND","Length: 528"
"4:45:42.0223968 AM","Sample_B.exe","4184","QueryNameInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Name: \Windows\SysWOW64\KernelBase.dll"
"4:45:42.0225278 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read"
"4:45:42.0225391 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read"
"4:45:42.0225510 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0225589 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060305"
"4:45:42.0227582 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"4:45:42.0227687 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"4:45:42.0227837 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","REPARSE","Desired Access: Read"
"4:45:42.0227922 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","NAME NOT FOUND","Desired Access: Read"
"4:45:42.0228104 AM","Sample_B.exe","4184","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Safer\CodeIdentifiers","REPARSE","Desired Access: Query Value"
"4:45:42.0228209 AM","Sample_B.exe","4184","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"4:45:42.0228332 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0228405 AM","Sample_B.exe","4184","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"4:45:42.0228509 AM","Sample_B.exe","4184","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"4:45:42.0228718 AM","Sample_B.exe","4184","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"4:45:42.0228942 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem\","REPARSE","Desired Access: Read"
"4:45:42.0229028 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS","Desired Access: Read"
"4:45:42.0229123 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0229195 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\FileSystem\LongPathsEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"4:45:42.0229297 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS",""
"4:45:42.0232626 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0232883 AM","Sample_B.exe","4184","QueryBasicInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","CreationTime: 11/18/2020 6:49:29 PM, LastAccessTime: 2/18/2021 4:40:56 AM, LastWriteTime: 11/18/2020 6:49:29 PM, ChangeTime: 2/16/2021 10:50:19 AM, FileAttributes: A"
"4:45:42.0232975 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"4:45:42.0233672 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0233963 AM","Sample_B.exe","4184","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"4:45:42.0234186 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"4:45:42.0234345 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"4:45:42.0234456 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"4:45:42.0234571 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"4:45:42.0234677 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"4:45:42.0234783 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"4:45:42.0234882 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"4:45:42.0234987 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"4:45:42.0235086 AM","Sample_B.exe","4184","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","SyncType: SyncTypeOther"
"4:45:42.0235983 AM","Sample_B.exe","4184","Load Image","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Image Base: 0x6f5e0000, Image Size: 0x9f000"
"4:45:42.0236369 AM","Sample_B.exe","4184","ReadFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Offset: 513,536, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:45:42.0435020 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"4:45:42.0436921 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\8ccca27d-f1d8-4dda-b5dd-339aee937731","NAME NOT FOUND","Length: 528"
"4:45:42.0437383 AM","Sample_B.exe","4184","QueryNameInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Name: \Windows\SysWOW64\apphelp.dll"
"4:45:42.0437571 AM","Sample_B.exe","4184","ReadFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Offset: 512,000, Length: 1,536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:45:42.0440957 AM","Sample_B.exe","4184","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Query Value"
"4:45:42.0441188 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0441282 AM","Sample_B.exe","4184","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\LogFlags","NAME NOT FOUND","Length: 20"
"4:45:42.0441391 AM","Sample_B.exe","4184","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"4:45:42.0441889 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\18608e62-a628-49d9-8c02-55972e097d24","NAME NOT FOUND","Length: 528"
"4:45:42.0442301 AM","Sample_B.exe","4184","QueryNameInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Name: \Windows\SysWOW64\apphelp.dll"
"4:45:42.0443775 AM","Sample_B.exe","4184","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Query Value"
"4:45:42.0443899 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0443981 AM","Sample_B.exe","4184","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\ShowDebugInfo","NAME NOT FOUND","Length: 20"
"4:45:42.0444079 AM","Sample_B.exe","4184","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"4:45:42.0444358 AM","Sample_B.exe","4184","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"4:45:42.0444456 AM","Sample_B.exe","4184","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"4:45:42.0444554 AM","Sample_B.exe","4184","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:45:42.0444624 AM","Sample_B.exe","4184","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"4:45:42.0444723 AM","Sample_B.exe","4184","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"4:45:42.0457087 AM","Sample_B.exe","4184","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_B\Sample_B.exe","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0457334 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_B\Sample_B.exe","BUFFER OVERFLOW","Information: Owner"
"4:45:42.0457429 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_B\Sample_B.exe","SUCCESS","Information: Owner"
"4:45:42.0457517 AM","Sample_B.exe","4184","CloseFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_B\Sample_B.exe","SUCCESS",""
"4:45:42.0458768 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0459034 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\ntdll.dll","BUFFER OVERFLOW","Information: Owner"
"4:45:42.0459120 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Information: Owner"
"4:45:42.0459198 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS",""
"4:45:42.0459900 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0460143 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\mscoree.dll","BUFFER OVERFLOW","Information: Owner"
"4:45:42.0460226 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS","Information: Owner"
"4:45:42.0460302 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\mscoree.dll","SUCCESS",""
"4:45:42.0460983 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0461212 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\kernel32.dll","BUFFER OVERFLOW","Information: Owner"
"4:45:42.0461292 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Information: Owner"
"4:45:42.0461383 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS",""
"4:45:42.0462056 AM","Sample_B.exe","4184","CreateFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:45:42.0462215 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\KernelBase.dll","BUFFER OVERFLOW","Information: Owner"
"4:45:42.0462293 AM","Sample_B.exe","4184","QuerySecurityFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Information: Owner"
"4:45:42.0462365 AM","Sample_B.exe","4184","CloseFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS",""
