"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:49:19.3134642 PM","server.exe","4316","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Segment Heap","REPARSE","Desired Access: Query Value"
"9:49:19.3134730 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Segment Heap","NAME NOT FOUND","Desired Access: Query Value"
"9:49:19.3135036 PM","server.exe","4316","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"9:49:19.3135156 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"9:49:19.3135241 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"9:49:19.3135334 PM","server.exe","4316","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"9:49:19.3137496 PM","server.exe","4316","CreateFile","C:\Windows","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3138564 PM","server.exe","4316","Load Image","C:\Windows\System32\wow64.dll","SUCCESS","Image Base: 0x7ff8c8510000, Image Size: 0x59000"
"9:49:19.3139479 PM","server.exe","4316","Load Image","C:\Windows\System32\wow64win.dll","SUCCESS","Image Base: 0x7ff8c9380000, Image Size: 0x83000"
"9:49:19.3141721 PM","server.exe","4316","CreateFile","C:\Windows\System32\wow64log.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:49:19.3143655 PM","server.exe","4316","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3143914 PM","server.exe","4316","QueryNameInformationFile","C:\Windows","SUCCESS","Name: \Windows"
"9:49:19.3144020 PM","server.exe","4316","CloseFile","C:\Windows","SUCCESS",""
"9:49:19.3144273 PM","server.exe","4316","RegOpenKey","HKLM\Software\Microsoft\Wow64\x86","SUCCESS","Desired Access: Read"
"9:49:19.3144390 PM","server.exe","4316","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wow64\x86\server.exe","NAME NOT FOUND","Length: 520"
"9:49:19.3144470 PM","server.exe","4316","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wow64\x86\(Default)","SUCCESS","Type: REG_SZ, Length: 26, Data: wow64cpu.dll"
"9:49:19.3144574 PM","server.exe","4316","RegCloseKey","HKLM\SOFTWARE\Microsoft\Wow64\x86","SUCCESS",""
"9:49:19.3145232 PM","server.exe","4316","Load Image","C:\Windows\System32\wow64cpu.dll","SUCCESS","Image Base: 0x77700000, Image Size: 0xa000"
"9:49:19.3147173 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"9:49:19.3147294 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"9:49:19.3147404 PM","server.exe","4316","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3148692 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\RaiseExceptionOnPossibleDeadlock","NAME NOT FOUND","Length: 80"
"9:49:19.3148805 PM","server.exe","4316","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"9:49:19.3148943 PM","server.exe","4316","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Segment Heap","REPARSE","Desired Access: Query Value"
"9:49:19.3149034 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Segment Heap","NAME NOT FOUND","Desired Access: Query Value"
"9:49:19.3149351 PM","server.exe","4316","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"9:49:19.3149437 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"9:49:19.3149525 PM","server.exe","4316","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3149593 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"9:49:19.3149688 PM","server.exe","4316","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"9:49:19.3151782 PM","server.exe","4316","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3152860 PM","server.exe","4316","Load Image","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Image Base: 0x76df0000, Image Size: 0xf0000"
"9:49:19.3153954 PM","server.exe","4316","Load Image","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Image Base: 0x75620000, Image Size: 0x214000"
"9:49:19.3159634 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\3c74afb9-8d82-44e3-b52c-365dbf48382a","NAME NOT FOUND","Length: 528"
"9:49:19.3160121 PM","server.exe","4316","QueryNameInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Name: \Windows\SysWOW64\KernelBase.dll"
"9:49:19.3160492 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\05f95efe-7f75-49c7-a994-60a55cc09571","NAME NOT FOUND","Length: 528"
"9:49:19.3161097 PM","server.exe","4316","QueryNameInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Name: \Windows\SysWOW64\KernelBase.dll"
"9:49:19.3161441 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","REPARSE","Desired Access: Read"
"9:49:19.3161548 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","Desired Access: Read"
"9:49:19.3161700 PM","server.exe","4316","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3161777 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSAppCompat","NAME NOT FOUND","Length: 548"
"9:49:19.3161864 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSUserEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"9:49:19.3161972 PM","server.exe","4316","RegCloseKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS",""
"9:49:19.3163221 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"9:49:19.3163321 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"9:49:19.3163470 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","REPARSE","Desired Access: Read"
"9:49:19.3163554 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","NAME NOT FOUND","Desired Access: Read"
"9:49:19.3163730 PM","server.exe","4316","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Safer\CodeIdentifiers","REPARSE","Desired Access: Query Value"
"9:49:19.3163833 PM","server.exe","4316","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"9:49:19.3163962 PM","server.exe","4316","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3164034 PM","server.exe","4316","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"9:49:19.3164133 PM","server.exe","4316","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"9:49:19.3165976 PM","server.exe","4316","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"9:49:19.3166210 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem\","REPARSE","Desired Access: Read"
"9:49:19.3166296 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS","Desired Access: Read"
"9:49:19.3166387 PM","server.exe","4316","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3166459 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\FileSystem\LongPathsEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"9:49:19.3166555 PM","server.exe","4316","RegCloseKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS",""
"9:49:19.3168158 PM","server.exe","4316","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3168414 PM","server.exe","4316","QueryBasicInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","CreationTime: 11/18/2020 6:49:29 PM, LastAccessTime: 2/19/2021 9:49:12 PM, LastWriteTime: 11/18/2020 6:49:29 PM, ChangeTime: 2/16/2021 10:50:19 AM, FileAttributes: A"
"9:49:19.3168513 PM","server.exe","4316","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"9:49:19.3169206 PM","server.exe","4316","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3169581 PM","server.exe","4316","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"9:49:19.3169821 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"9:49:19.3169939 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"9:49:19.3170049 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"9:49:19.3170158 PM","server.exe","4316","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"9:49:19.3170270 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"9:49:19.3170376 PM","server.exe","4316","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"9:49:19.3170475 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"9:49:19.3170578 PM","server.exe","4316","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"9:49:19.3170677 PM","server.exe","4316","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","SyncType: SyncTypeOther"
"9:49:19.3171491 PM","server.exe","4316","Load Image","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Image Base: 0x6f5e0000, Image Size: 0x9f000"
"9:49:19.3172665 PM","server.exe","4316","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"9:49:19.3173151 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\8ccca27d-f1d8-4dda-b5dd-339aee937731","NAME NOT FOUND","Length: 528"
"9:49:19.3173526 PM","server.exe","4316","QueryNameInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Name: \Windows\SysWOW64\apphelp.dll"
"9:49:19.3174081 PM","server.exe","4316","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Query Value"
"9:49:19.3174245 PM","server.exe","4316","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3174330 PM","server.exe","4316","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\LogFlags","NAME NOT FOUND","Length: 20"
"9:49:19.3174437 PM","server.exe","4316","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"9:49:19.3174781 PM","server.exe","4316","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\18608e62-a628-49d9-8c02-55972e097d24","NAME NOT FOUND","Length: 528"
"9:49:19.3175124 PM","server.exe","4316","QueryNameInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Name: \Windows\SysWOW64\apphelp.dll"
"9:49:19.3175801 PM","server.exe","4316","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Query Value"
"9:49:19.3175920 PM","server.exe","4316","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3176242 PM","server.exe","4316","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\ShowDebugInfo","NAME NOT FOUND","Length: 20"
"9:49:19.3176347 PM","server.exe","4316","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"9:49:19.3177112 PM","server.exe","4316","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3177303 PM","server.exe","4316","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","BUFFER OVERFLOW","Information: Owner"
"9:49:19.3177394 PM","server.exe","4316","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Information: Owner"
"9:49:19.3177473 PM","server.exe","4316","CloseFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS",""
"9:49:19.3178283 PM","server.exe","4316","CreateFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3178521 PM","server.exe","4316","QuerySecurityFile","C:\Windows\SysWOW64\ntdll.dll","BUFFER OVERFLOW","Information: Owner"
"9:49:19.3178605 PM","server.exe","4316","QuerySecurityFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Information: Owner"
"9:49:19.3178682 PM","server.exe","4316","CloseFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS",""
"9:49:19.3179371 PM","server.exe","4316","CreateFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3179602 PM","server.exe","4316","QuerySecurityFile","C:\Windows\SysWOW64\kernel32.dll","BUFFER OVERFLOW","Information: Owner"
"9:49:19.3179683 PM","server.exe","4316","QuerySecurityFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Information: Owner"
"9:49:19.3179758 PM","server.exe","4316","CloseFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS",""
"9:49:19.3180418 PM","server.exe","4316","CreateFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3180576 PM","server.exe","4316","QuerySecurityFile","C:\Windows\SysWOW64\KernelBase.dll","BUFFER OVERFLOW","Information: Owner"
"9:49:19.3180652 PM","server.exe","4316","QuerySecurityFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Information: Owner"
"9:49:19.3180987 PM","server.exe","4316","CloseFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS",""
"9:49:19.3181746 PM","server.exe","4316","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3182092 PM","server.exe","4316","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4,059,136, EndOfFile: 4,055,968, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:49:19.3182176 PM","server.exe","4316","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4,059,136, EndOfFile: 4,055,968, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:49:19.3182268 PM","server.exe","4316","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"9:49:19.3182351 PM","server.exe","4316","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4,059,136, EndOfFile: 4,055,968, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:49:19.3182497 PM","server.exe","4316","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeOther"
"9:49:19.3184004 PM","server.exe","4316","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3184343 PM","server.exe","4316","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"9:49:19.3184479 PM","server.exe","4316","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3184557 PM","server.exe","4316","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 114, Data: C:\Users\hoang\AppData\Local\Microsoft\Windows\INetCache"
"9:49:19.3184695 PM","server.exe","4316","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"9:49:19.3184840 PM","server.exe","4316","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
"9:49:19.3185395 PM","server.exe","4316","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3185729 PM","server.exe","4316","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 11/18/2020 6:48:37 PM, LastAccessTime: 2/19/2021 9:49:19 PM, LastWriteTime: 11/18/2020 6:48:38 PM, ChangeTime: 2/16/2021 10:55:20 AM, FileAttributes: A"
"9:49:19.3186064 PM","server.exe","4316","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS",""
"9:49:19.3186345 PM","server.exe","4316","QueryBasicInformationFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","CreationTime: 2/19/2021 5:55:43 PM, LastAccessTime: 2/19/2021 9:49:19 PM, LastWriteTime: 1/31/2021 2:09:59 AM, ChangeTime: 2/19/2021 5:55:43 PM, FileAttributes: A"
"9:49:19.3186595 PM","server.exe","4316","CloseFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS",""
"9:49:19.3187254 PM","server.exe","4316","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"9:49:19.3187575 PM","server.exe","4316","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"9:49:19.3187695 PM","server.exe","4316","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:49:19.3187772 PM","server.exe","4316","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 114, Data: C:\Users\hoang\AppData\Local\Microsoft\Windows\INetCache"
"9:49:19.3187934 PM","server.exe","4316","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"9:49:19.3188073 PM","server.exe","4316","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
