"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:55:55.6670909 AM","server.exe","1144","QueryNameInformationFile","C:\Windows","SUCCESS","Name: \Windows"
"4:55:55.6671023 AM","server.exe","1144","CloseFile","C:\Windows","SUCCESS",""
"4:55:55.6671291 AM","server.exe","1144","RegOpenKey","HKLM\Software\Microsoft\Wow64\x86","SUCCESS","Desired Access: Read"
"4:55:55.6671434 AM","server.exe","1144","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wow64\x86\server.exe","NAME NOT FOUND","Length: 520"
"4:55:55.6671513 AM","server.exe","1144","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wow64\x86\(Default)","SUCCESS","Type: REG_SZ, Length: 26, Data: wow64cpu.dll"
"4:55:55.6671618 AM","server.exe","1144","RegCloseKey","HKLM\SOFTWARE\Microsoft\Wow64\x86","SUCCESS",""
"4:55:55.6672248 AM","server.exe","1144","Load Image","C:\Windows\System32\wow64cpu.dll","SUCCESS","Image Base: 0x77700000, Image Size: 0xa000"
"4:55:55.6674160 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"4:55:55.6674272 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"4:55:55.6674381 AM","server.exe","1144","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6674467 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\RaiseExceptionOnPossibleDeadlock","NAME NOT FOUND","Length: 80"
"4:55:55.6674580 AM","server.exe","1144","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"4:55:55.6674714 AM","server.exe","1144","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Segment Heap","REPARSE","Desired Access: Query Value"
"4:55:55.6674804 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Segment Heap","NAME NOT FOUND","Desired Access: Query Value"
"4:55:55.6675115 AM","server.exe","1144","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"4:55:55.6675200 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"4:55:55.6675286 AM","server.exe","1144","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6675353 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"4:55:55.6675455 AM","server.exe","1144","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"4:55:55.6677704 AM","server.exe","1144","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6678751 AM","server.exe","1144","Load Image","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Image Base: 0x76df0000, Image Size: 0xf0000"
"4:55:55.6679810 AM","server.exe","1144","Load Image","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Image Base: 0x75620000, Image Size: 0x214000"
"4:55:55.6685520 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\3c74afb9-8d82-44e3-b52c-365dbf48382a","NAME NOT FOUND","Length: 528"
"4:55:55.6686023 AM","server.exe","1144","QueryNameInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Name: \Windows\SysWOW64\KernelBase.dll"
"4:55:55.6686647 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\05f95efe-7f75-49c7-a994-60a55cc09571","NAME NOT FOUND","Length: 528"
"4:55:55.6687031 AM","server.exe","1144","QueryNameInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Name: \Windows\SysWOW64\KernelBase.dll"
"4:55:55.6687372 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","REPARSE","Desired Access: Read"
"4:55:55.6687479 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","Desired Access: Read"
"4:55:55.6687593 AM","server.exe","1144","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6687669 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSAppCompat","NAME NOT FOUND","Length: 548"
"4:55:55.6687753 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSUserEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"4:55:55.6687862 AM","server.exe","1144","RegCloseKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS",""
"4:55:55.6689118 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"4:55:55.6689219 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"4:55:55.6689372 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","REPARSE","Desired Access: Read"
"4:55:55.6689456 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","NAME NOT FOUND","Desired Access: Read"
"4:55:55.6689638 AM","server.exe","1144","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Safer\CodeIdentifiers","REPARSE","Desired Access: Query Value"
"4:55:55.6689744 AM","server.exe","1144","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"4:55:55.6689918 AM","server.exe","1144","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6689993 AM","server.exe","1144","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"4:55:55.6690095 AM","server.exe","1144","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"4:55:55.6691303 AM","server.exe","1144","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"4:55:55.6692241 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem\","REPARSE","Desired Access: Read"
"4:55:55.6692325 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS","Desired Access: Read"
"4:55:55.6692419 AM","server.exe","1144","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6692490 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\FileSystem\LongPathsEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"4:55:55.6692686 AM","server.exe","1144","RegCloseKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS",""
"4:55:55.6694334 AM","server.exe","1144","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6694588 AM","server.exe","1144","QueryBasicInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","CreationTime: 11/18/2020 6:49:29 PM, LastAccessTime: 2/17/2021 4:55:43 AM, LastWriteTime: 11/18/2020 6:49:29 PM, ChangeTime: 2/16/2021 10:50:19 AM, FileAttributes: A"
"4:55:55.6694684 AM","server.exe","1144","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"4:55:55.6695372 AM","server.exe","1144","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6695678 AM","server.exe","1144","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"4:55:55.6695918 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"4:55:55.6696035 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"4:55:55.6696278 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"4:55:55.6696399 AM","server.exe","1144","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"4:55:55.6696512 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"4:55:55.6696619 AM","server.exe","1144","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"4:55:55.6696720 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"4:55:55.6696825 AM","server.exe","1144","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"4:55:55.6696927 AM","server.exe","1144","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","SyncType: SyncTypeOther"
"4:55:55.6697581 AM","server.exe","1144","Load Image","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Image Base: 0x6f5e0000, Image Size: 0x9f000"
"4:55:55.6698755 AM","server.exe","1144","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"4:55:55.6699256 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\8ccca27d-f1d8-4dda-b5dd-339aee937731","NAME NOT FOUND","Length: 528"
"4:55:55.6699625 AM","server.exe","1144","QueryNameInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Name: \Windows\SysWOW64\apphelp.dll"
"4:55:55.6700202 AM","server.exe","1144","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Query Value"
"4:55:55.6700364 AM","server.exe","1144","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6700449 AM","server.exe","1144","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\LogFlags","NAME NOT FOUND","Length: 20"
"4:55:55.6700552 AM","server.exe","1144","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"4:55:55.6700854 AM","server.exe","1144","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\18608e62-a628-49d9-8c02-55972e097d24","NAME NOT FOUND","Length: 528"
"4:55:55.6701429 AM","server.exe","1144","QueryNameInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Name: \Windows\SysWOW64\apphelp.dll"
"4:55:55.6702109 AM","server.exe","1144","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Query Value"
"4:55:55.6702226 AM","server.exe","1144","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6702307 AM","server.exe","1144","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\ShowDebugInfo","NAME NOT FOUND","Length: 20"
"4:55:55.6702402 AM","server.exe","1144","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"4:55:55.6703151 AM","server.exe","1144","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6703345 AM","server.exe","1144","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","BUFFER OVERFLOW","Information: Owner"
"4:55:55.6703433 AM","server.exe","1144","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Information: Owner"
"4:55:55.6703554 AM","server.exe","1144","CloseFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS",""
"4:55:55.6704395 AM","server.exe","1144","CreateFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6704636 AM","server.exe","1144","QuerySecurityFile","C:\Windows\SysWOW64\ntdll.dll","BUFFER OVERFLOW","Information: Owner"
"4:55:55.6704719 AM","server.exe","1144","QuerySecurityFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Information: Owner"
"4:55:55.6704796 AM","server.exe","1144","CloseFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS",""
"4:55:55.6705492 AM","server.exe","1144","CreateFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6705729 AM","server.exe","1144","QuerySecurityFile","C:\Windows\SysWOW64\kernel32.dll","BUFFER OVERFLOW","Information: Owner"
"4:55:55.6705810 AM","server.exe","1144","QuerySecurityFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Information: Owner"
"4:55:55.6706143 AM","server.exe","1144","CloseFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS",""
"4:55:55.6706871 AM","server.exe","1144","CreateFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6707032 AM","server.exe","1144","QuerySecurityFile","C:\Windows\SysWOW64\KernelBase.dll","BUFFER OVERFLOW","Information: Owner"
"4:55:55.6707110 AM","server.exe","1144","QuerySecurityFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Information: Owner"
"4:55:55.6707184 AM","server.exe","1144","CloseFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS",""
"4:55:55.6707894 AM","server.exe","1144","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6708185 AM","server.exe","1144","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4,059,136, EndOfFile: 4,055,968, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:55:55.6708271 AM","server.exe","1144","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4,059,136, EndOfFile: 4,055,968, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:55:55.6708364 AM","server.exe","1144","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"4:55:55.6708447 AM","server.exe","1144","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4,059,136, EndOfFile: 4,055,968, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:55:55.6708591 AM","server.exe","1144","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeOther"
"4:55:55.6710074 AM","server.exe","1144","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6710422 AM","server.exe","1144","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"4:55:55.6710563 AM","server.exe","1144","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6710681 AM","server.exe","1144","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 114, Data: C:\Users\hoang\AppData\Local\Microsoft\Windows\INetCache"
"4:55:55.6710819 AM","server.exe","1144","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"4:55:55.6710960 AM","server.exe","1144","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
"4:55:55.6711778 AM","server.exe","1144","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6712055 AM","server.exe","1144","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 11/18/2020 6:48:37 PM, LastAccessTime: 2/17/2021 4:55:55 AM, LastWriteTime: 11/18/2020 6:48:38 PM, ChangeTime: 2/16/2021 10:55:20 AM, FileAttributes: A"
"4:55:55.6712141 AM","server.exe","1144","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS",""
"4:55:55.6712398 AM","server.exe","1144","QueryBasicInformationFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","CreationTime: 2/17/2021 4:54:27 AM, LastAccessTime: 2/17/2021 4:55:55 AM, LastWriteTime: 1/31/2021 2:09:59 AM, ChangeTime: 2/17/2021 4:54:27 AM, FileAttributes: A"
"4:55:55.6712638 AM","server.exe","1144","CloseFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS",""
"4:55:55.6713332 AM","server.exe","1144","CreateFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"4:55:55.6713654 AM","server.exe","1144","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"4:55:55.6713777 AM","server.exe","1144","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:55:55.6713860 AM","server.exe","1144","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 114, Data: C:\Users\hoang\AppData\Local\Microsoft\Windows\INetCache"
"4:55:55.6714019 AM","server.exe","1144","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"4:55:55.6714156 AM","server.exe","1144","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Asg1\Assignment 1\Malware samples\Sample_A\SampleA\server.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
